CODE,Slide,Cross,Decay,Pathogen,Hyphae,None.Path,,Arbuscules,Vesicles,M_Hyphae,None.Myc,,Herbivory,None.Herb,,notes
,3,29,,1,,,,,1,,,,,1,,
,3,30,,,1,,,,,1,,,1,,,
,3,31,1,,,,,,,1,,,1,,,
,3,32,1,,,,,,1,,,,1,,,
,Total slide 1,,10,0,18,5,,2,12,19,0,,8,25,,
,Total slide 2,,5,6,17,7,,0,14,21,0,,18,17,,
,Total slide 3,,7,6,13,6,,0,22,10,0,,8,24,,
,TOTAL,,22,12,48,18,,2,48,50,0,,34,66,,
2OSC3,1,1,,,1,,,,,,1,,1,,,
,1,2,,,,1,,,,,1,,,1,,
,1,3,,,1,,,,,1,,,1,,,
,1,4,,,1,,,,,,1,,1,,,
,1,5,1,,,,,,,1,,,,1,,
,1,6,,,1,,,,,1,,,,1,,
,1,7,,,1,,,,,1,,,,1,,
,1,8,1,,,,,,,1,,,1,,,
,1,9,,,1,,,,,1,,,,1,,
,1,10,,,,1,,,,1,,,,1,,
,1,11,1,,,,,,,1,,,,1,,
,1,12,,,1,,,,1,,,,,1,,
,1,13,,1,,,,,,1,,,1,,,
,1,14,,,1,,,,1,,,,,1,,
,1,15,,,1,,,,,1,,,1,,,
,1,16,,,1,,,,,1,,,1,,,
,1,17,,,,1,,,,,1,,1,,,
,1,18,,,1,,,,,1,,,1,,,
,1,19,,,,1,,,,1,,,1,,,
,1,20,1,,,,,,,1,,,1,,,
,1,21,,,1,,,,,1,,,,1,,
,1,22,1,,,,,,,1,,,,1,,
,1,23,,,1,,,,,1,,,1,,,
,1,24,,,1,,,,,1,,,,1,,
,1,25,,,,1,,,,,1,,,1,,
,1,26,,,1,,,,,1,,,,1,,
,1,27,,,1,,,,,1,,,,1,,
,1,28,,,1,,,,,1,,,1,,,
,1,29,1,,,,,,,1,,,,1,,
,1,30,,,1,,,,,1,,,,1,,
,1,31,,,1,,,,,1,,,,1,,
,1,32,,,1,,,,,1,,,,1,,
,1,33,,,1,,,,,,1,,1,,,
,2,1,,,,1,,,,1,,,,1,,
,2,2,,,1,,,,,1,,,1,,,
,2,3,,,1,,,,,1,,,1,,,
,2,4,,,,1,,,,1,,,,1,,
,2,5,,,1,,,,,1,,,,1,,
,2,6,,,1,,,,,1,,,,1,,
,2,7,,1,,,,,,1,,,,1,,
,2,8,,,1,,,,,1,,,,1,,
,2,9,,,1,,,,,1,,,,1,,
,2,10,,,1,,,,,,1,,,1,,
,2,11,,,1,,,,,1,,,,1,,
,2,12,,1,,,,,,1,,,,1,,
,2,13,,,1,,,,,1,,,,1,,
,2,14,1,,,,,,,1,,,1,,,
,2,15,,,1,,,,,1,,,,1,,
,2,16,,,1,,,,,1,,,,1,,
,2,17,,,1,,,,,,1,,,1,,
,2,18,,,,1,,,,1,,,,1,,
,2,19,,,,1,,,,1,,,,1,,
,2,20,,1,,,,,,,1,,,1,,
,2,21,,,1,,,,,,1,,,1,,
,2,22,,,,1,,,,,1,,,1,,
,2,23,,,1,,,,,1,,,,1,,
,2,24,,,1,,,,,1,,,,1,,
,2,25,,,1,,,,,1,,,,1,,
,2,26,,,,1,,1,,,,,,1,,
,2,27,,,1,,,,,,1,,,1,,
,2,28,,,1,,,1,,,,,,1,,
,2,29,,,1,,,,,1,,,,1,,
,2,30,,,1,,,,1,,,,,1,,
,2,31,1,,,,,,,,1,,,1,,
,2,32,,,1,,,,1,,,,,1,,
,2,33,,,1,,,,1,,,,,1,,
,2,34,,,1,,,,,1,,,1,,,
,3,1,,,1,,,,,1,,,,1,,
,3,2,,,1,,,,,1,,,,1,,
,3,3,1,,,,,,1,,,,1,,,
,3,4,1,,,,,,,1,,,1,,,
,3,5,,,1,,,,,1,,,1,,,
,3,6,,,,1,,,1,,,,,1,,
,3,7,,,,1,,,,1,,,,1,,
,3,8,,,1,,,,,,1,,1,,,
,3,9,,,1,,,,,,1,,,1,,
,3,10,,1,,,,,,1,,,,1,,
,3,11,,,,1,,,,,1,,,1,,
,3,12,,,1,,,1,,,,,,1,,
,3,13,1,,,,,,1,,,,,1,,
,3,14,1,,,,,,,,1,,,1,,
,3,15,,,1,,,,,,1,,,1,,
,3,16,1,,,,,,,1,,,,1,,
,3,17,,,1,,,,1,,,,,1,,
,3,18,,,1,,,,,,1,,,1,,
,3,19,,,,1,,,,1,,,,1,,
,3,20,,,1,,,,,,1,,,1,,
,3,21,,,,1,,,,1,,,,1,,
,3,22,,,1,,,,,,1,,,1,,
,3,23,,1,,,,,1,,,,1,,,
,3,24,,,1,,,,1,,,,,1,,
,3,25,,,1,,,,,1,,,,1,,
,3,26,,,,1,,,,,1,,,1,,
,3,27,,,1,,,,,1,,,1,,,
,3,28,,,,1,,,,1,,,,1,,
,3,29,,,1,,,,,1,,,,1,,
,3,30,,,,1,,,,,1,,,1,,
,3,31,,,1,,,,,1,,,,1,,
,3,32,,,1,,,,,,1,,,1,,
,3,33,,,1,,,,,1,,,,1,,
,Total slide 1,,6,1,21,5,,0,2,25,6,,14,19,,
,Total slide 2,,2,3,23,6,,2,3,22,7,,4,30,,
,Total slide 3,,5,2,18,8,,1,6,15,11,,6,27,,
,TOTAL,,13,6,62,19,,3,11,62,24,,24,76,,
11ISC2,1,1,1,,,,,,1,,,,,1,,
,1,2,,,1,,,,1,,,,,1,,
,1,3,,1,,,,,1,,,,,1,,
,1,4,,,,1,,,1,,,,,1,,
,1,5,,,1,,,,1,,,,,1,,
,1,6,,,1,,,,1,,,,,1,,
,1,7,1,,,,,,1,,,,1,,,
,1,8,,1,,,,,1,,,,,1,,
,1,9,,,1,,,,1,,,,,1,,
,1,10,,,1,,,1,,,,,,1,,
,1,11,,,1,,,,,1,,,,1,,
,1,12,1,,,,,,1,,,,,1,,
,1,13,,,1,,,,1,,,,,1,,
,1,14,,1,,,,,,1,,,,1,,
,1,15,,,1,,,,1,,,,,1,,
,1,16,1,,,,,,1,,,,,1,,
,1,17,1,,,,,,1,,,,,1,,
,1,18,,,1,,,,1,,,,,1,,
,1,19,,,1,,,1,,,,,,1,,
,1,20,,,1,,,,,1,,,,1,,
,1,21,1,,,,,,,1,,,,1,,
,1,22,,,1,,,,1,,,,1,,,
,1,23,,,1,,,,1,,,,,1,,
,1,24,,,1,,,,1,,,,,1,,
,1,25,1,,,,,,,1,,,,1,,
,1,26,,,1,,,1,,,,,,1,,
,1,27,1,,,,,,,1,,,,1,,
,1,28,1,,,,,,1,,,,,1,,
,1,29,1,,,,,,1,,,,,1,,
,1,30,,,1,,,,1,,,,,1,,
,1,31,,,1,,,,1,,,,,1,,
,1,32,1,,,,,,1,,,,,1,,
,1,33,,,1,,,,1,,,,,1,,
,1,34,1,,,,,,,1,,,,1,,
,2,1,,,,1,,,,1,,,,1,,
,2,2,,,1,,,,,1,,,,1,,
,2,3,1,,,,,,,1,,,,1,,
,2,4,,,,1,,,,1,,,,1,,
,2,5,,,1,,,,,1,,,,1,,
,2,6,,,,1,,,,,1,,,1,,
,2,7,,,,1,,1,,,,,,1,,
,2,8,1,,,,,,1,,,,,1,,
,2,9,1,,,,,,,1,,,,1,,
,2,10,,,1,,,,,1,,,,1,,
,2,11,1,,,,,,,1,,,,1,,
,2,12,1,,,,,,1,,,,,1,,
,2,13,,,1,,,,1,,,,,1,,
,2,14,1,,,,,,1,,,,,1,,
,2,15,,,,1,,,1,,,,,1,,
,2,16,,,1,,,,,1,,,,1,,
,2,17,,,1,,,,1,,,,,1,,
,2,18,1,,,,,,,1,,,,1,,
,2,19,1,,,,,,1,,,,,1,,
,2,20,,1,,,,,,1,,,,1,,
,2,21,,,1,,,1,,,,,,1,,
,2,22,,,1,,,,,1,,,,1,,
,2,23,,,1,,,,,1,,,,1,,
,2,24,1,,,,,,1,,,,,1,,
,2,25,,,1,,,,1,,,,,1,,
,2,26,,,1,,,,1,,,,,1,,
,2,27,,,1,,,,,,1,,,1,,
,2,28,,,1,,,,,,1,,,1,,
,2,29,,,,1,,,1,,,,,1,,
,2,30,,,1,,,,1,,,,,1,,
,2,31,1,,,,,,1,,,,,1,,
,2,32,1,,,,,,1,,,,,1,,
,2,33,,1,,,,,,,1,,,1,,
,3,1,,,1,,,,,1,,,1,,,
,3,2,,,1,,,,1,,,,,1,,
,3,3,1,,,,,,,1,,,,1,,
,3,4,,,1,,,,1,,,,,1,,
,3,5,,,1,,,,,,1,,1,,,
,3,6,1,,,,,,,1,,,,1,,
,3,7,,,1,,,1,,,,,,1,,
,3,8,1,,,,,,1,,,,,1,,
,3,9,,,1,,,,1,,,,,1,,
,3,10,,,1,,,,1,,,,,1,,
,3,11,1,,,,,,1,,,,1,,,
,3,12,1,,,,,,,1,,,,1,,
,3,13,,,1,,,,1,,,,,1,,
,3,14,,,1,,,,1,,,,,1,,
,3,15,1,,,,,,1,,,,,1,,
,3,16,,,1,,,,,1,,,,1,,
,3,17,1,,,,,1,,,,,,1,,
,3,18,1,,,,,,1,,,,1,,,
,3,19,,1,,,,,1,,,,,1,,
,3,20,,,1,,,,1,,,,,1,,
,3,21,,,1,,,,,1,,,,1,,
,3,22,1,,,,,,1,,,,,1,,
,3,23,,,1,,,,,1,,,1,,,
,3,24,,,1,,,,1,,,,,1,,
,3,25,,,1,,,,1,,,,,1,,
,3,26,1,,,,,,,1,,,,1,,
,3,27,,,1,,,,1,,,,,1,,
,3,28,1,,,,,,1,,,,,1,,
,3,29,1,,,,,,,1,,,,1,,
,3,30,,,1,,,,,1,,,,1,,
,3,31,,,1,,,,,1,,,,1,,
,3,32,,,1,,,,1,,,,1,,,
,3,33,,,1,,,,1,,,,,1,,
,Total slide 1,,12,3,18,1,,3,24,7,0,,2,32,,
,Total slide 2,,11,2,14,6,,2,14,13,4,,0,33,,
,Total slide 3,,12,1,20,0,,2,19,11,1,,6,27,,
,TOTAL,,35,6,52,7,,7,57,31,5,,8,92,,
11ISC3,1,1,1,,,,,,1,,,,,1,,
,1,2,,,1,,,,1,,,,,1,,
,1,3,1,,,,,,1,,,,,1,,
,1,4,,,1,,,,1,,,,,1,,
,1,5,1,,,,,,1,,,,,1,,
,1,6,,,1,,,,1,,,,,1,,
,1,7,,,1,,,1,,,,,,1,,
,1,8,,1,,,,,,1,,,,1,,
,1,9,,,,1,,,,1,,,,1,,
,1,10,,,1,,,,1,,,,,1,,
,1,11,,1,,,,,1,,,,,1,,
,1,12,1,,,,,1,,,,,,1,,
,1,13,,,1,,,,,1,,,,1,,
,1,14,1,,,,,,1,,,,,1,,
,1,15,,,,1,,,1,,,,,1,,
,1,16,,,1,,,,1,,,,,1,,
,1,17,1,,,,,1,,,,,,1,,
,1,18,,,1,,,,1,,,,1,,,
,1,19,,,1,,,,,1,,,,1,,
,1,20,1,,,,,1,,,,,,1,,
,1,21,,,1,,,,1,,,,,1,,
,1,22,1,,,,,,,1,,,,1,,
,1,23,1,,,,,,1,,,,,1,,
,1,24,,,,1,,,1,,,,,1,,
,1,25,,,1,,,,1,,,,1,,,
,1,26,,,1,,,,1,,,,,1,,
,1,27,1,,,,,,1,,,,1,,,
,1,28,,1,,,,,1,,,,1,,,
,1,29,1,,,,,,1,,,,,1,,
,1,30,1,,,,,,,1,,,,1,,
,1,31,,,1,,,,1,,,,,1,,
,1,32,,,1,,,,,1,,,,1,,
,1,33,1,,,,,,1,,,,,1,,
,1,34,,,1,,,,1,,,,,1,,
,1,35,1,,,,,,1,,,,,1,,
,2,1,,,1,,,,1,,,,,1,,
,2,2,,,1,,,,1,,,,,1,,
,2,3,,,1,,,,1,,,,,1,,
,2,4,,,1,,,,,1,,,,1,,
,2,5,1,,,,,,1,,,,,1,,
,2,6,,,,1,,,,1,,,1,,,
,2,7,1,,,,,,,1,,,,1,,
,2,8,1,,,,,,1,,,,1,,,
,2,9,,1,,,,,1,,,,,1,,
,2,10,,,1,,,,,1,,,1,,,
,2,11,,,1,,,,1,,,,1,,,
,2,12,,,,1,,,1,,,,,1,,
,2,13,,,1,,,,1,,,,1,,,
,2,14,,,1,,,,1,,,,,1,,
,2,15,,,1,,,,1,,,,,1,,
,2,16,,,,1,,,,1,,,,1,,
,2,17,,,1,,,,,1,,,,1,,
,2,18,,,,1,,,1,,,,,1,,
,2,19,,,1,,,,1,,,,,1,,
,2,20,1,,,,,,,1,,,1,,,
,2,21,,1,,,,,1,,,,,1,,
,2,22,,,1,,,,1,,,,1,,,
,2,23,,,1,,,,1,,,,1,,,
,2,24,,1,,,,,,1,,,1,,,
,2,25,,,1,,,,1,,,,,1,,
,3,1,,1,,,,,1,,,,1,,,
,3,2,,,1,,,,1,,,,1,,,
,3,3,,,,1,,,1,,,,,1,,
,3,4,,1,,,,,1,,,,,1,,
,3,5,,,,1,,,1,,,,,1,,
,3,6,,,1,,,,1,,,,,1,,
,3,7,,,,1,,,1,,,,,1,,
,3,8,,,,1,,,1,,,,,1,,
,3,9,1,,,,,,1,,,,,1,,
,3,10,,,1,,,,1,,,,,1,,
,3,11,1,,,,,1,,,,,,1,,
,3,12,,,1,,,,1,,,,,1,,
,3,13,,,1,,,,,1,,,,1,,
,3,14,,,,1,,,1,,,,,1,,
,3,15,,,1,,,1,,,,,,1,,
,3,16,,,1,,,,1,,,,,1,,
,3,17,,,1,,,,1,,,,,1,,
,3,18,,,1,,,,1,,,,,1,,
,3,19,1,,,,,,1,,,,,1,,
,3,20,,,1,,,,1,,,,,1,,
,3,21,,,1,,,,1,,,,,1,,
,3,22,,,1,,,,1,,,,1,,,
,3,23,,,1,,,,1,,,,1,,,
,3,24,,,1,,,,1,,,,,1,,
,3,25,,1,,,,,,1,,,,1,,
,3,26,,,1,,,,1,,,,,1,,
,3,27,,,1,,,,1,,,,1,,,
,3,28,,,1,,,,1,,,,,1,,
,3,29,,,1,,,,1,,,,1,,,
,3,30,,,1,,,,1,,,,,1,,
,3,31,,,1,,,1,,,,,,1,,
,3,32,,,1,,,,1,,,,,1,,
,3,33,,,1,,,,,1,,,,1,,
,3,34,,,1,,,,1,,,,,1,,
,3,35,1,,,,,1,,,,,,1,,
,3,36,,1,,,,,1,,,,1,,,
,3,37,1,,,,,,1,,,,,1,,
,3,38,,,,1,,1,,,,,,1,,
,3,39,,1,,,,,1,,,,,1,,
,3,40,,,1,,,,1,,,,,1,,
,Total slide 1,,14,3,15,3,,4,24,7,0,,4,31,,
,Total slide 2,,4,3,14,4,,0,17,8,0,,9,16,,
,Total slide 3,,5,5,24,6,,5,32,3,0,,7,33,,
,TOTAL,,23,11,53,13,,9,73,18,0,,20,80,,
10OSC1,1,1,1,,,,,,,1,,,,1,,
,1,2,1,,,,,,,1,,,,1,,
,1,3,1,,,,,,,1,,,1,,,
,1,4,1,,,,,,,1,,,,1,,
,1,5,1,,,,,,1,,,,,1,,
,1,6,1,,,,,,,1,,,,1,,
,1,7,1,,,,,,,1,,,1,,,
,1,8,,1,,,,,,1,,,1,,,
,1,9,,,1,,,,,1,,,,1,,
,1,10,,,1,,,,1,,,,,1,,
,1,11,,,1,,,,,1,,,,1,,
,1,12,1,,,,,,,1,,,,1,,
,1,13,,,1,,,,1,,,,1,,,
,1,14,,,1,,,,,1,,,1,,,
,1,15,,,1,,,,,1,,,,1,,
,1,16,,,1,,,,,1,,,1,,,
,1,17,,,1,,,,,1,,,1,,,
,1,18,1,,,,,,,1,,,1,,,
,1,19,1,,,,,1,,,,,,1,,
,1,20,,,1,,,,,1,,,1,,,
,1,21,,,1,,,,,1,,,,1,,
,1,22,,,1,,,,,1,,,1,,,
,1,23,,,1,,,1,,,,,,1,,
,1,24,,1,,,,,,,1,,,1,,
,1,25,,,1,,,,,1,,,,1,,
,1,26,1,,,,,1,,,,,1,,,
,1,27,,,1,,,,,,1,,1,,,
,1,28,,,1,,,,,,1,,1,,,
,1,29,1,,,,,,,,1,,1,,,
,2,1,1,,,,,1,,,,,1,,,
,2,2,1,,,,,,,1,,,,1,,
,2,3,,,1,,,,,1,,,,1,,
,2,4,,,1,,,,,1,,,,1,,
,2,5,,,1,,,,,1,,,,1,,
,2,6,,,1,,,1,,,,,,1,,
,2,7,1,,,,,,1,,,,,1,,
,2,8,,,1,,,,,,1,,,1,,
,2,9,,1,,,,,1,,,,,1,,
,2,10,1,,,,,,,1,,,,1,,
,2,11,,,1,,,,,1,,,,1,,
,2,12,1,,,,,,1,,,,,1,,
,2,13,,,1,,,,1,,,,,1,,
,2,14,,,1,,,,,1,,,,1,,
,2,15,,,1,,,,1,,,,,1,,
,2,16,1,,,,,,,1,,,,1,,
,2,17,,,1,,,,,,1,,,1,,
,2,18,,,1,,,,,,1,,1,,,
,2,19,,1,,,,,1,,,,,1,,
,2,20,,,1,,,,1,,,,,1,,
,2,21,1,,,,,,,1,,,1,,,
,2,22,,,1,,,,,1,,,,1,,
,2,23,1,,,,,,,1,,,1,,,
,3,1,,,1,,,,,1,,,,1,,
,3,2,,1,,,,,,1,,,,1,,
,3,3,1,,,,,,,1,,,,1,,
,3,4,,1,,,,,,1,,,,1,,
,3,5,1,,,,,,,1,,,1,,,
,3,6,,1,,,,,,,1,,,1,,
,3,7,1,,,,,,,1,,,,1,,
,3,8,,,1,,,,,1,,,1,,,
,3,9,,,1,,,,,1,,,,1,,
,3,10,1,,,,,,,1,,,,1,,
,3,11,,,1,,,,,1,,,,1,,
,3,12,1,,,,,,,1,,,,1,,
,3,13,,,1,,,,,1,,,,1,,
,3,14,,1,,,,,,1,,,,1,,
,3,15,,1,,,,,,1,,,,1,,
,3,16,1,,,,,,,,1,,,1,,
,3,17,,,1,,,1,,,,,,1,,
,3,18,1,,,,,,,,1,,,1,,
,3,19,1,,,,,,,,1,,1,,,
,3,20,1,,,,,,,1,,,1,,,
,3,21,1,,,,,,,,1,,1,,,
,3,22,1,,,,,,,,1,,,1,,
,3,23,,1,,,,,,,1,,,1,,
,3,24,1,,,,,,,1,,,1,,,
,3,25,,,1,,,,,1,,,,1,,
,3,26,1,,,,,,,,1,,1,,,
,3,27,1,,,,,,,1,,,1,,,
,3,28,1,,,,,,,1,,,,1,,
,3,29,1,,,,,,1,,,,1,,,
,3,30,1,,,,,,,1,,,1,,,
,3,31,1,,,,,,,1,,,,1,,
,3,32,,1,,,,,,,1,,1,,,
,3,33,1,,,,,,,1,,,1,,,
,3,34,,,1,,,,,1,,,1,,,
,3,35,,,1,,,,,,1,,,1,,
,3,36,1,,,,,,,1,,,,1,,
,3,37,,,1,,,,,1,,,,1,,
,3,38,1,,,,,,,1,,,1,,,
,3,39,,,1,,,,1,,,,,1,,
,3,40,,,,1,,,,,1,,,1,,
,3,41,,,1,,,1,,,,,,1,,
,3,42,,,1,,,,,,1,,1,,,
,3,43,,,1,,,,,,1,,1,,,
,3,44,1,,,,,,,1,,,,1,,
,3,45,,,1,,,,,1,,,,1,,
,3,46,1,,,,,,,1,,,,1,,
,3,47,,,1,,,,,1,,,,1,,
,3,48,1,,,,,1,,,,,1,,,
,Total slide 1,,12,2,15,0,,3,3,19,4,,14,15,,
,Total slide 2,,8,2,13,0,,2,7,11,3,,4,19,,
,Total slide 3,,24,7,16,1,,3,2,30,13,,17,31,,
,TOTAL,,44,11,44,1,,8,12,60,20,,35,65,,
11OSC1,1,1,,,1,,,,,1,,,,1,,
,1,2,1,,,,,,1,,,,1,,,
,1,3,,,1,,,,1,,,,,1,,
,1,4,1,,,,,,,1,,,,1,,
,1,5,1,,,,,,,1,,,,1,,
,1,6,1,,,,,,,1,,,,1,,
,1,7,,1,,,,,1,,,,1,,,
,1,8,,,1,,,,,1,,,,1,,
,1,9,1,,,,,,1,,,,1,,,
,1,10,,1,,,,,1,,,,,1,,
,1,11,1,,,,,,,1,,,,1,,
,1,12,,,1,,,,,,1,,,1,,
,1,13,1,,,,,,,1,,,1,,,
,1,14,,,1,,,,1,,,,,1,,
,1,15,1,,,,,,1,,,,,1,,
,1,16,1,,,,,,,1,,,1,,,
,1,17,,1,,,,,,1,,,,1,,
,1,18,,1,,,,,,1,,,,1,,
,1,19,1,,,,,,,1,,,,1,,
,1,20,1,,,,,,,1,,,,1,,
,1,21,1,,,,,,1,,,,1,,,
,1,22,1,,,,,,,1,,,1,,,
,1,23,1,,,,,,,1,,,,1,,
,1,24,,,1,,,,,,1,,,1,,
,1,25,1,,,,,,,1,,,1,,,
,1,26,1,,,,,,,1,,,1,,,
,1,27,,1,,,,,,1,,,,1,,
,1,28,,,1,,,,1,,,,,1,,
,1,29,1,,,,,,,1,,,,1,,
,1,30,,1,,,,,,1,,,,1,,
,1,31,1,,,,,,,1,,,,1,,
,1,32,,1,,,,,,1,,,,1,,
,1,33,1,,,,,,,1,,,,1,,
,1,34,1,,,,,,1,,,,,1,,
,1,35,,1,,,,,,1,,,,1,,
,1,36,,1,,,,,,1,,,,1,,
,1,37,1,,,,,,,1,,,1,,,
,1,38,,1,,,,,,1,,,,1,,
,1,39,,,1,,,,1,,,,,1,,
,1,40,,1,,,,,1,,,,,1,,
,1,41,1,,,,,,,1,,,,1,,
,1,42,,1,,,,,,1,,,1,,,
,1,43,1,,,,,,,,1,,,1,,
,1,44,1,,,,,,,1,,,,1,,
,1,45,,,1,,,,,1,,,,1,,
,1,46,,,1,,,,,1,,,,1,,
,1,47,,1,,,,,,,1,,,1,,
,1,48,1,,,,,,,1,,,,1,,
,1,49,,1,,,,,,1,,,1,,,
,1,50,1,,,,,,,,1,,1,,,
,1,51,,,1,,,,1,,,,,1,,
,1,52,1,,,,,,,1,,,,1,,
,1,53,,,1,,,,,1,,,,1,,
,1,54,,1,,,,,,1,,,,1,,
,1,55,,,1,,,,,1,,,,1,,
,1,56,,1,,,,,,1,,,,1,,
,1,57,1,,,,,,,1,,,1,,,
,1,58,1,,,,,,,1,,,,1,,
,1,59,,1,,,,,,,1,,,1,,
,1,60,1,,,,,,,1,,,,1,,
,1,61,,,1,,,,,1,,,,1,,
,1,62,1,,,,,,,1,,,,1,,
,2,1,1,,,,,,,1,,,,1,,
,2,2,,,1,,,,,,1,,,1,,
,2,3,,,1,,,,1,,,,,1,,
,2,4,,,1,,,,,1,,,,1,,
,2,5,,1,,,,,1,,,,,1,,
,2,6,1,,,,,,,1,,,,1,,
,2,7,1,,,,,,,1,,,,1,,
,2,8,,,1,,,,,1,,,,1,,
,2,9,,1,,,,,,1,,,,1,,
,2,10,,1,,,,,,1,,,,1,,
,2,11,,,1,,,,1,,,,,1,,
,2,12,,,1,,,,,,1,,,1,,
,2,13,,1,,,,,,1,,,,1,,
,2,14,,,1,,,1,,,,,,1,,
,2,15,,,1,,,,1,,,,,1,,
,2,16,1,,,,,,,1,,,,1,,
,2,17,1,,,,,,,1,,,,1,,
,2,18,,,1,,,,,1,,,,1,,
,2,19,,,1,,,,,1,,,,1,,
,2,20,1,,,,,,,1,,,,1,,
,2,21,,1,,,,,1,,,,,1,,
,2,22,1,,,,,,1,,,,,1,,
,2,23,1,,,,,,1,,,,,1,,
,2,24,,,1,,,,1,,,,,1,,
,2,25,1,,,,,,1,,,,,1,,
,2,26,,1,,,,,1,,,,,1,,
,2,27,1,,,,,,,1,,,,1,,
,2,28,1,,,,,,1,,,,,1,,
,2,29,,1,,,,,1,,,,,1,,
,2,30,,,1,,,,1,,,,,1,,
,2,31,1,,,,,,,1,,,,1,,
,2,32,1,,,,,,,1,,,,1,,
,2,33,,,1,,,,,1,,,,1,,
,2,34,1,,,,,,1,,,,1,,,
,2,35,,,1,,,,1,,,,1,,,
,2,36,1,,,,,,1,,,,,1,,
,2,37,1,,,,,,1,,,,1,,,
,2,38,,,1,,,,,1,,,,1,,
,Total slide 1,,31,17,14,0,,0,13,43,6,,14,48,,
,Total slide 2,,16,7,15,0,,1,17,18,2,,3,35,,
,TOTAL,,47,24,29,0,,1,30,61,8,,17,83,,
10ISC2,1,1,,,1,,,,,,1,,,1,,
,1,2,,,1,,,,,1,,,,1,,
,1,3,,,1,,,,,,1,,1,,,
,1,4,1,,,,,,,,1,,,1,,
,1,5,1,,,,,,1,,,,,1,,
,1,6,1,,,,,,,1,,,,1,,
,1,7,1,,,,,,,1,,,1,,,
,1,8,1,,,,,,,1,,,,1,,
,1,9,,,1,,,,,1,,,1,,,
,1,10,1,,,,,,,,1,,,1,,
,1,11,1,,,,,,,1,,,1,,,
,1,12,1,,,,,,,,1,,1,,,
,1,13,,,1,,,,,,1,,,1,,
,1,14,,,,1,,,,,1,,,1,,
,1,15,1,,,,,,,1,,,,1,,
,1,16,,,1,,,,,1,,,,1,,
,1,17,1,,,,,,,1,,,,1,,
,1,18,1,,,,,,,1,,,1,,,
,1,19,,,,1,,,,,1,,1,,,
,1,20,1,,,,,,,,1,,,1,,
,1,21,,,,1,,,,,1,,,1,,
,1,22,1,,,,,,,,1,,,1,,
,1,23,,,1,,,,,,1,,,1,,
,1,24,1,,,,,,,,1,,,1,,
,1,25,1,,,,,,,1,,,1,,,
,1,26,,,1,,,,,1,,,,1,,
,1,27,1,,,,,,,1,,,1,,,
,1,28,1,,,,,,,,1,,,1,,
,1,29,,,1,,,,,,1,,,1,,
,1,30,,,1,,,,,1,,,1,,,
,1,31,,,,1,,,,,1,,,1,,
,1,32,1,,,,,,,,1,,1,,,
,2,1,,,1,,,,,,1,,,1,,
,2,2,,,1,,,,1,,,,1,,,
,2,3,1,,,,,,,,1,,1,,,
,2,4,,,,1,,,,,1,,1,,,
,2,5,,,1,,,,,1,,,,1,,
,2,6,,1,,,,,,1,,,,1,,
,2,7,1,,,,,,,1,,,1,,,
,2,8,1,,,,,,,,1,,,1,,
,2,9,,,1,,,,,1,,,1,,,
,2,10,,,1,,,,,,1,,,1,,
,2,11,,,1,,,,,1,,,,1,,
,2,12,1,,,,,,,1,,,1,,,
,2,13,1,,,,,,,1,,,1,,,
,2,14,1,,,,,,,1,,,,1,,
,2,15,1,,,,,,,1,,,,1,,
,2,16,1,,,,,,,,1,,1,,,
,2,17,,,1,,,,,1,,,,1,,
,2,18,1,,,,,,,,1,,1,,,
,2,19,1,,,,,,,1,,,,1,,
,2,20,1,,,,,,,,1,,,1,,
,2,21,,,1,,,,,1,,,,1,,
,2,22,1,,,,,,,,1,,,1,,
,2,23,,,1,,,,,1,,,,1,,
,2,24,1,,,,,,,1,,,,1,,
,2,25,1,,,,,,,,1,,1,,,
,2,26,,,1,,,,,1,,,,1,,
,2,27,,,1,,,,,1,,,,1,,
,2,28,,,1,,,,,1,,,,1,,
,2,29,,,1,,,,,1,,,,1,,
,2,30,1,,,,,,,1,,,1,,,
,2,31,,,1,,,,,,1,,,1,,
,2,32,1,,,,,,,1,,,,1,,
,2,33,,1,,,,,,1,,,,1,,
,2,34,,,1,,,,,1,,,1,,,
,3,1,1,,,,,,,1,,,,1,,
,3,2,1,,,,,,,1,,,,1,,
,3,3,1,,,,,,,,1,,,1,,
,3,4,1,,,,,,,1,,,1,,,
,3,5,,,1,,,,,1,,,,1,,
,3,6,1,,,,,,,,1,,,1,,
,3,7,1,,,,,,,1,,,,1,,
,3,8,1,,,,,,,1,,,,1,,
,3,9,1,,,,,,,,1,,,1,,
,3,10,1,,,,,,,1,,,1,,,
,3,11,,,1,,,,,1,,,,1,,
,3,12,1,,,,,,,1,,,,1,,
,3,13,1,,,,,,,1,,,,1,,
,3,14,1,,,,,,,,1,,,1,,
,3,15,,,1,,,,,1,,,,1,,
,3,16,1,,,,,,,,1,,,1,,
,3,17,,,1,,,,,,1,,1,,,
,3,18,1,,,,,,,,1,,,1,,
,3,19,,,1,,,,,1,,,,1,,
,3,20,1,,,,,,,,1,,,1,,
,3,21,,,1,,,,,,1,,,1,,
,3,22,,,1,,,,,1,,,,1,,
,3,23,1,,,,,,,,1,,,1,,
,3,24,1,,,,,,,1,,,1,,,
,3,25,1,,,,,,,1,,,,1,,
,3,26,1,,,,,,,,1,,,1,,
,3,27,1,,,,,,,,1,,,1,,
